"ID","Handle","Command","Title","Body HTML","Vendor","Type","Status","URL","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: mm-google-shopping.custom_product [boolean]","Metafield: custom.short_description [multi_line_text_field]","Metafield: shopify--discovery--product_search_boost.queries [list.single_line_text_field]","Metafield: shopify--discovery--product_recommendation.related_products [list.product_reference]","Metafield: shopify--discovery--product_recommendation.related_products_display [single_line_text_field]","Metafield: shopify--discovery--product_recommendation.complementary_products [list.product_reference]","Metafield: shopify.size [list.metaobject_reference]","Metafield: shopify.color-pattern [list.metaobject_reference]","Metafield: shopify.accessory-size [list.metaobject_reference]","Metafield: shopify.age-group [list.metaobject_reference]","Metafield: shopify.neckline [list.metaobject_reference]","Metafield: shopify.automation [list.metaobject_reference]","Metafield: shopify.fabric [list.metaobject_reference]","Metafield: shopify.sleeve-length-type [list.metaobject_reference]","Metafield: shopify.target-gender [list.metaobject_reference]","Metafield: shopify.top-length-type [list.metaobject_reference]","Metafield: custom.organization [metaobject_reference]","Metafield: custom.size_guide [page_reference]","Metafield: custom.fit_information_for_product [rich_text_field]","Metafield: custom.materials_and_care [rich_text_field]","Metafield: custom.specs_and_features [rich_text_field]","Metafield: mm-google-shopping.google_product_category [string]","Metafield: mc-facebook.google_product_category [string]","Metafield: mm-google-shopping.age_group [string]","Metafield: comingsoon_app.csp_status [string]"
"9692716269889","boston-fleet-bauer-womens-front-logo-back-name-t-shirt","MERGE","Boston Fleet Women's Bauer Front Logo Back Name T-Shirt","<p>Support your team in style with the PWHL Boston Fleet Women's Bauer Front Logo Back Name T-Shirt. This modern women's fit tee, made from a soft and lightweight 60% cotton, 40% polyester blend, offers the perfect blend of comfort and style. It features a tapered fit, ribbed collar, and showcases the PWHL team logo centered on the front, a team graphic on the back, and the PWHL logo on the wearer's right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Boston Fleet - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/boston-fleet-bauer-womens-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716368193","minnesota-frost-bauer-womens-front-logo-back-name-t-shirt","MERGE","Minnesota Frost Women's Bauer Front Logo Back Name T-Shirt","<p>Support your team in style with the PWHL Minnesota Frost Women's Bauer Front Logo Back Name T-Shirt. This modern women's fit tee, made from a soft and lightweight 60% cotton, 40% polyester blend, offers the perfect blend of comfort and style. It features a tapered fit, ribbed collar, and showcases the PWHL team logo centered on the front, a team graphic on the back, and the PWHL logo on the wearer's right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Minnesota Frost - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/minnesota-frost-bauer-womens-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716433729","montreal-victoire-bauer-womens-front-logo-back-name-t-shirt","MERGE","Montreal Victoire Women's Bauer Front Logo Back Name T-Shirt","<p>Support your team in style with the PWHL Montreal Victoire Women's Bauer Front Logo Back Name T-Shirt. This modern women's fit tee, made from a soft and lightweight 60% cotton, 40% polyester blend, offers the perfect blend of comfort and style. It features a tapered fit, ribbed collar, and showcases the PWHL team logo centered on the front, a team graphic on the back, and the PWHL logo on the wearer's right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Montreal Victoire - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/montreal-victoire-bauer-womens-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716466497","new-york-sirens-bauer-womens-front-logo-back-name-t-shirt","MERGE","New York Sirens Women's Bauer Front Logo Back Name T-Shirt","<p>Support your team in style with the PWHL New York Sirens Women's Bauer Front Logo Back Name T-Shirt. This modern women's fit tee, made from a soft and lightweight 60% cotton, 40% polyester blend, offers the perfect blend of comfort and style. It features a tapered fit, ribbed collar, and showcases the PWHL team logo centered on the front, a team graphic on the back, and the PWHL logo on the wearer's right arm. </p>

<p>Material Details: 60% cotton, 40% polyester. </p>

<p>Care Instructions: Machine wash cold, tumble dry low.</p>

<p>PWHL New York Sirens - Professional Women's Hockey League Official Product </p>","Bauer","","Active","https://shop.thepwhl.com/products/new-york-sirens-bauer-womens-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716564801","ottawa-charge-bauer-womens-front-logo-back-name-t-shirt","MERGE","Ottawa Charge Women's Bauer Front Logo Back Name T-Shirt","<p>Support your team in style with the PWHL Ottawa Charge Women's Bauer Front Logo Back Name T-Shirt. This modern women's fit tee, made from a soft and lightweight 60% cotton, 40% polyester blend, offers the perfect blend of comfort and style. It features a tapered fit, ribbed collar, and showcases the PWHL team logo centered on the front, a team graphic on the back, and the PWHL logo on the wearer's right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Ottawa Charge - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/ottawa-charge-bauer-womens-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716663105","toronto-sceptres-bauer-womens-front-logo-back-name-t-shirt","MERGE","Toronto Sceptres Women's Bauer Front Logo Back Name T-Shirt","<p>Support your team in style with the PWHL Toronto Sceptres Women's Bauer Front Logo Back Name T-Shirt. This modern women's fit tee, made from a soft and lightweight 60% cotton, 40% polyester blend, offers the perfect blend of comfort and style. It features a tapered fit, ribbed collar, and showcases the PWHL team logo centered on the front, a team graphic on the back, and the PWHL logo on the wearer's right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Toronto Sceptres - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/toronto-sceptres-bauer-womens-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","212","212","",""
"9692716728641","boston-fleet-bauer-youth-front-logo-back-name-t-shirt","MERGE","Boston Fleet Youth Bauer Front Logo Back Name T-Shirt","<p>Get the young fans ready to cheer with the PWHL Boston Fleet Youth Bauer Front Logo Back Name T-Shirt. Designed with a soft and lightweight 60% cotton, 40% polyester blend, this tee offers a comfortable fit perfect for active kids. Featuring a ribbed collar for durability, it displays the PWHL team logo on the front, a team graphic on the back, and the PWHL logo on the right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Boston Fleet - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/boston-fleet-bauer-youth-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716794177","minnesota-frost-bauer-youth-front-logo-back-name-t-shirt","MERGE","Minnesota Frost Youth Bauer Front Logo Back Name T-Shirt","<p>Get the young fans ready to cheer with the PWHL Minnesota Frost Youth Bauer Front Logo Back Name T-Shirt. Designed with a soft and lightweight 60% cotton, 40% polyester blend, this tee offers a comfortable fit perfect for active kids. Featuring a ribbed collar for durability, it displays the PWHL team logo on the front, a team graphic on the back, and the PWHL logo on the right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Minnesota Frost - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/minnesota-frost-bauer-youth-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716892481","montreal-victoire-bauer-youth-front-logo-back-name-t-shirt","MERGE","Montreal Victoire Youth Bauer Front Logo Back Name T-Shirt","<p>Get the young fans ready to cheer with the PWHL Montreal Victoire Youth Bauer Front Logo Back Name T-Shirt. Designed with a soft and lightweight 60% cotton, 40% polyester blend, this tee offers a comfortable fit perfect for active kids. Featuring a ribbed collar for durability, it displays the PWHL team logo on the front, a team graphic on the back, and the PWHL logo on the right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Montreal Victoire - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/montreal-victoire-bauer-youth-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692716990785","new-york-sirens-bauer-youth-front-logo-back-name-t-shirt","MERGE","New York Sirens Youth Bauer Front Logo Back Name T-Shirt","<p>Get the young fans ready to cheer with the PWHL New York Sirens Youth Bauer Front Logo Back Name T-Shirt. Designed with a soft and lightweight 60% cotton, 40% polyester blend, this tee offers a comfortable fit perfect for active kids. Featuring a ribbed collar for durability, it displays the PWHL team logo on the front, a team graphic on the back, and the PWHL logo on the right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL New York Sirens - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/new-york-sirens-bauer-youth-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692717187393","ottawa-charge-bauer-youth-front-logo-back-name-t-shirt","MERGE","Ottawa Charge Youth Bauer Front Logo Back Name T-Shirt","<p>Get the young fans ready to cheer with the PWHL Ottawa Charge Youth Bauer Front Logo Back Name T-Shirt. Designed with a soft and lightweight 60% cotton, 40% polyester blend, this tee offers a comfortable fit perfect for active kids. Featuring a ribbed collar for durability, it displays the PWHL team logo on the front, a team graphic on the back, and the PWHL logo on the right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Ottawa Charge - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/ottawa-charge-bauer-youth-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692717252929","toronto-sceptres-bauer-youth-front-logo-back-name-t-shirt","MERGE","Toronto Sceptres Youth Bauer Front Logo Back Name T-Shirt","<p>Get the young fans ready to cheer with the PWHL Toronto Sceptres Youth Bauer Front Logo Back Name T-Shirt. Designed with a soft and lightweight 60% cotton, 40% polyester blend, this tee offers a comfortable fit perfect for active kids. Featuring a ribbed collar for durability, it displays the PWHL team logo on the front, a team graphic on the back, and the PWHL logo on the right arm.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Toronto Sceptres - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/toronto-sceptres-bauer-youth-front-logo-back-name-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","212","212","",""
"9692717285697","boston-fleet-bauer-unisex-circle-logo-t-shirt","MERGE","Boston Fleet Unisex Bauer Circle Logo T-Shirt","<p>Keep it simple and stylish with the PWHL Boston Fleet Unisex Bauer Circle Logo T-Shirt. Made from a soft and lightweight 60% cotton, 40% polyester blend, this tee features a comfortable tapered hockey fit. The design showcases the team logo and name in a circular graphic, reminiscent of a puck, centered on the front. It’s a bold yet classic addition to any fan's wardrobe.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Boston Fleet - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/boston-fleet-bauer-unisex-circle-logo-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692717318465","minnesota-frost-bauer-unisex-circle-logo-t-shirt","MERGE","Minnesota Frost Unisex Bauer Circle Logo T-Shirt","<p>Keep it simple and stylish with the PWHL Minnesota Frost Unisex Bauer Circle Logo T-Shirt. Made from a soft and lightweight 60% cotton, 40% polyester blend, this tee features a comfortable tapered hockey fit. The design showcases the team logo and name in a circular graphic, reminiscent of a puck, centered on the front. It’s a bold yet classic addition to any fan's wardrobe.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Minnesota Frost - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/minnesota-frost-bauer-unisex-circle-logo-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9692717351233","montreal-victoire-bauer-unisex-circle-logo-t-shirt","MERGE","Montreal Victoire Unisex Bauer Circle Logo T-Shirt","<p>Keep it simple and stylish with the PWHL Montreal Victoire Unisex Bauer Circle Logo T-Shirt. Made from a soft and lightweight 60% cotton, 40% polyester blend, this tee features a comfortable tapered hockey fit. The design showcases the team logo and name in a circular graphic, reminiscent of a puck, centered on the front. It’s a bold yet classic addition to any fan's wardrobe.</p>
<p>Material Details: 60% cotton, 40% polyester.</p>
<p>Care Instructions: Machine wash cold, tumble dry low.</p>
<p>PWHL Montreal Victoire - Professional Women's Hockey League Official Product</p>","Bauer","","Active","https://shop.thepwhl.com/products/montreal-victoire-bauer-unisex-circle-logo-t-shirt","","","","","","","","","","","","","","","","","","","","","","","","","","",""
